url,brand_name,composition,manufacturer,price,safety_advice,fact_box,drug_interactions,product_intro,how_it_works,uses,benefits,side_effects,substitutes,user_feedback,error
https://www.1mg.com/drugs/bavencio-injection-762773,Bavencio Injection,Avelumab (200mg),Merck Ltd,,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBavencio Injection is a medicine used for treatment of urinary bladder cancer that has metastasized (spread to other parts) or has reached the advanced stage in adults and children aged above 12 years. It restores those immune responses in the body that stop cancer growth. Bavencio Injection is given as an injection by a healthcare professional. For it to be effective, complete the course of the medicine and do not discontinue even if you get better until the course is completed.Some common side effects of this medicine include fatigue, nausea, diarrhea, decreased appetite, and muscle pain amongst others. These are usually mild and go away with time. However, if they persist or get worse, let the doctor know.Before receiving the medicine, you should let your doctor if you have ever had an allergic reaction to any medicine. Also tell your doctor if you have any problems with your heart, kidneys, or liver. Some other medicines may react with this medicine, so let your doctor know of all the medication you are taking. Pregnant or breastfeeding should consult their doctors first before receiving this medicine.There is a Patient Support Program/Patient Assistance Program available in India for this medicine, being managed by Tata 1mg. Please contact your prescribing doctor to know more about the same. You may also call on (1800-102-1618) for more details.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,Benefits of Bavencio InjectionIn Treatment of Urinary bladder cancerBavencio Injection helps to treat urinary bladder cancer. It kills the cancer cells by stimulating the immune system of our body. It prevents progression of the disease to advanced stages of cancer and also reduces the chances of recurrence of the cancer. It is given as an injection by a doctor or nurse and should not be self-administered.,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],,
https://www.1mg.com/drugs/benadryl-syrup-114690,Benadryl Syrup,Diphenhydramine (14.08mg/5ml) + Ammonium Chloride (138mg/5ml) + Sodium Citrate (57.03mg/5ml),JNTL Consumer Health (India) Pvt. Ltd.,Rs. 147,"{""Alcohol"": ""UNSAFE"", ""Pregnancy"": ""UNSAFE"", ""Breast feeding"": ""UNSAFE"", ""Driving"": ""UNSAFE"", ""Kidney"": ""UNSAFE"", ""Liver"": ""UNSAFE""}",{},[],"Product introductionBenadryl Syrup is used in the treatment of cough. It relieves allergy symptoms such as a runny nose, a stuffy nose, sneezing, watery eyes, and congestion or stuffiness. It also thins mucus in the nose, windpipe, and lungs, making it easier to cough out. Benadryl Syrup is taken with or without food in a dose and duration as advised by the doctor. The dose you are given will depend on your condition and how you respond to the medicine. You should keep taking this medicine for as long as your doctor recommends. If you stop treatment too early, your symptoms may come back, and your condition may worsen. Let your healthcare team know about all other medications you are taking, as some may affect, or be affected by, this medicine.The most common side effects of this medicine include drowsiness, inability to concentrate, fatigue, dizziness, hypotension, muscular weakness, and impaired coordination. Most of these are temporary and usually resolve with time. Contact your doctor if you are at all concerned about any of these side effects. Avoid drinking alcohol while taking this medicine, as it can make dizziness worse.Never support self-medication or recommend your medicine to another person. It is beneficial to have plenty of fluids while taking this medication. Before you start taking this medicine, it is important to inform your doctor if you are suffering from liver or kidney disease. You should also tell your doctor if you are pregnant, planning pregnancy, or breastfeeding. This medicine may cause dizziness and sleepiness, so do not drive or do anything that requires mental focus until you know how this medicine affects you.","Buy Benadryl Syrup Online: View Uses, Side Effects, Price, Substitutes | 1mg",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Benadryl SyrupIn Treatment of CoughBenadryl Syrup is a combination medicine that helps relieve cough and associated symptoms. It works by loosening thick mucus, making it easier to cough out, and clearing the airways. It also reduces allergy-related symptoms such as sneezing, runny nose, watery eyes, and throat irritation. This helps improve breathing and provides overall comfort.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/baclof-10-tablet-48246,Baclof 10 Tablet,Baclofen (10mg),Intas Pharmaceuticals Ltd,Rs. 116,"{""Alcohol"": ""CAUTION"", ""Pregnancy"": ""CAUTION"", ""Breast feeding"": ""CAUTION"", ""Driving"": ""CAUTION"", ""Kidney"": ""CAUTION"", ""Liver"": ""CAUTION""}",{},[],"Product introductionBaclof 10 Tablet is a muscle relaxer. It is used to treat muscular symptoms such as rigidity, tension, and stiffness that may occur due to various conditions such as cerebral palsy, multiple sclerosis, motor neuron disease, or injury to the head, brain, or spine. Baclof 10 Tablet can be taken with food. In general, you should try to use the smallest amount necessary to control your symptoms, for the shortest possible time. You should take this medicine regularly while you need it. Try not to miss doses as this will make the medicine less effective.Some common side effects of this medicine include fatigue, weakness, drowsiness, and dizziness. If any of these side effects do not go away or get worse, you should let your doctor know. Your doctor may be able to suggest ways of preventing or reducing the symptoms.To make sure it is safe for you, before taking this medicine, let your doctor know if you have any medical conditions or disorders. You should also tell your doctor all the other medicines you are using or taking. Pregnant and breastfeeding women should consult their doctors before using this medicine.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Baclof TabletIn Muscle relaxationBaclof 10 Tablet is a muscle relaxant that is used to relieve rigidity, inflammation, and swelling in conditions that affect skeletal muscles. It works by blocking chemical messengers in the brain that are responsible for such symptoms. It effectively relieves muscle stiffness or spasm, thereby improving muscle movement.Take it as it is prescribed to get the most benefit. Do not take more or for longer than needed as that can be dangerous. In general, you should take the lowest dose that works, for the shortest possible time. This will help you to go about your daily activities more easily and have a better, more active, quality of life.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bilypsa-tablet-349283,Bilypsa Tablet,Saroglitazar (4mg),Zydus Cadila,Rs. 1966,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBilypsa Tablet is used in people with Type 2 diabetes mellitus who have abnormal lipid levels. It helps manage diabetic dyslipidemia and high triglycerides when statins alone are not sufficient. Bilypsa Tablet may be taken with or without food, at the same time each day, to get the most benefit and you should not stop taking it unless your doctor recommends it. It is important to stay on the diet and exercise program recommended by your doctor while taking this medicine. Your lifestyle plays a big part in maintaining a healthy body weight, which will help protect your liver to a great extent.The most common side effects of this medicine are flatulence, indigestion, abdominal distension, increased body temperature, and weakness. These are usually not severe. Please consult your doctor if the side effects worry you or if they do not go away.Before taking this medicine, let your doctor know if you have ever had kidney disease, heart or pancreas problems, or if you drink a lot of alcohol. Pregnant or breastfeeding women should also consult their doctor before taking it. Some other medicines you are taking may interfere with it so make sure your doctor knows about all the other medicines you are using. Limit your alcohol intake while taking this medicine because it can degrade your liver health. You may need regular tests such as liver function test, kidney function and blood glucose levels to check that the medicine is working properly.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bilypsa TabletIn Diabetic dyslipidemia (high cholesterol in diabetes)In people with Type 2 diabetes mellitus, it is common to have abnormal cholesterol levels, especially high triglycerides, a condition known as diabetic dyslipidemia. Bilypsa Tablet helps reduce elevated triglycerides and improves overall lipid balance in such cases where statin therapy alone does not provide adequate control. This supports better management of lipid levels and may help lower the risk of complications associated with uncontrolled cholesterol in diabetes.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bio-d3-plus-calcium-calcitriol-soft-gelatin-capsule-114721,Bio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule,Calcium (200mg) + Vitamin D3 (0.25mcg),Macleods Pharmaceuticals Pvt Ltd,Rs. 309,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule is a nutritional supplement used in the treatment of calcium deficiency. It is prescribed when your diet alone cannot provide the necessary calcium your body needs. It increases the absorption of calcium and helps prevent or treat low blood calcium levels. Bio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule may be taken with or without food. Take it in the dose and duration advised by the doctor. Take it regularly at the same time each day to get maximum benefits from it. Do not take it more than or for longer than prescribed by the doctor, as that may cause harmful effects.There is limited data on the side effects of Bio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule. Let your doctor know if you experience any symptoms while taking Bio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule. They may be able to suggest ways to treat or manage the side effects.Before you start Bio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule, let your doctor know if you have any medical conditions. Let your doctor also know about all the medications you are taking, as some medicines may interact with Bio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule. Pregnant or breastfeeding women should consult their doctor before taking Bio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule to ensure safety.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bio-D3 Soft Gelatin CapsuleIn Treatment and prevention of Calcium deficiencyBio-D3 Plus Calcium & Calcitriol Soft Gelatin Capsule is a nutritional supplement that is used to prevent or treat low blood calcium levels in people who do not get enough calcium from their diets. It improves the level of calcium in the body. This helps keep your bones strong and healthy and reduce the risk of any bone disorders like osteoporosis. Calcium is also necessary for normal functioning of nerves, cells, muscle and heart. Taking it as prescribed by the doctor to get the most benefit.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/betnovate-gm-cream-159688,Betnovate-GM Cream,Betamethasone (0.1% w/w) + Gentamicin (0.1% w/w) + Miconazole (2% w/w),Glaxo SmithKline Pharmaceuticals Ltd,Rs. 40.5,"{""Alcohol"": """", ""Pregnancy"": """", ""Breast feeding"": """", ""Driving"": """", ""Kidney"": """", ""Liver"": """"}",{},[],"Product introductionBetnovate-GM Cream is a combination medicine that is used to treat various types of skin infections. It minimizes symptoms of inflammation such as redness, swelling, and itching. It also has antimicrobial action against infection-causing microorganisms. Betnovate-GM Cream is only meant for external use and should be used as advised by your doctor. A thin layer of the medicine should be applied only to the affected areas of the skin with clean and dry hands. If it gets into your eyes, nose, mouth, or vagina rinse with water. It may take several days to weeks for your symptoms to improve, but you should keep using this medicine regularly. The course of the treatment should be completed to ensure better efficacy of the medicine. If your condition does not improve or gets worse, you should talk to your doctor.The most common side effect of this medicine includes itching, dryness, redness, and burning sensation at the application site. These are usually self-limiting. Serious side effects are rare. You must consult the doctor if you experience any allergic reaction (rashes, itching, swelling, shortness of breath, etc.).Before taking this medicine, it is important to tell your doctor if you are taking or have recently taken any other medicines for the same disease or other diseases. Pregnant and breastfeeding women should take this medicine with proper consultation and caution. If you are a known allergic to the medicine, you must refrain from using this medicine. You should consult the doctor about prescribing an alternative medicine for your condition.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Betnovate-GM CreamIn Treatment of Skin infectionsBetnovate-GM Cream is a combination of medicines used to treat skin infections caused by microorganisms such as bacteria and fungi. It works by killing and stopping the growth of infection causing microorganisms, thereby clearing the infection and relieving the symptoms. It also blocks the release of chemicals that cause symptoms such as itching, redness and swelling. Therefore this medicine relieves the inflammation due to these infections.You should use this medicine for as long as it is prescribed, even if your symptoms disappear, otherwise they may come back. Depending on the type of infection you are treating, this may be several weeks. Even after your infection is completely cured, you may have to apply it occasionally to prevent the symptoms from returning.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bilasure-m-20mg-10mg-tablet-623647,Bilasure M 20mg/10mg Tablet,Bilastine (20mg) + Montelukast (10mg),Sun Pharmaceutical Industries Ltd,Rs. 195,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBilasure M 20mg/10mg Tablet is a combination medicine used to treat allergic rhinitis, commonly known as hay fever. It helps relieve symptoms like sneezing, runny or blocked nose, itching, and watery eyes. It provides effective relief from allergy symptoms and improves breathing. To get the best results, take Bilasure M 20mg/10mg Tablet exactly as prescribed by your doctor. It is usually taken once daily on an empty stomach, at least one hour before or two hours after meals, as food can affect its absorption. Avoid skipping doses, and do not stop the medication abruptly without consulting your doctor. To maximize its benefits, stay away from known allergens, keep your living environment dust-free, and maintain proper hydration.Common side effects of Bilasure M 20mg/10mg Tablet include headache, cough, fatigue, fever, abdominal pain, diarrhea, drowsiness, and otitis media. These symptoms are usually mild and go away on their own. If any of these side effects persist or bother you, let your doctor know. To reduce drowsiness, avoid alcohol and ensure you get enough rest.While on Bilasure M 20mg/10mg Tablet, do not drive or operate heavy machinery as it can cause dizziness or sleepiness. Pregnant or breastfeeding women should consult their doctor before using this medicine. If you have liver or kidney problems, asthma, or a history of mental health conditions, inform your doctor before starting the treatment.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bilasure M TabletIn Treatment of Allergic rhinitisBilasure M 20mg/10mg Tablet provides relief from allergic symptoms such as blocked or runny nose, sneezing, and itchy or watery eyes caused by seasonal hay fever (allergic rhinitis), seasonal allergies, and other allergies. It works by reducing certain substances in the body that are responsible for the allergic symptoms. Bilasure M 20mg/10mg Tablet reduces swelling in the airways and gives relief from allergic reactions.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],,
https://www.1mg.com/drugs/betadine-10-solution-182348,Betadine 10% Solution,Povidone Iodine (10% w/v),Win-Medicare Pvt Ltd,Rs. 90.4,"{""Alcohol"": """", ""Pregnancy"": """", ""Breast feeding"": """", ""Driving"": """", ""Kidney"": """", ""Liver"": """"}",{},[],"Product introductionBetadine 10% Solution is an antiseptic and disinfectant agent. It is used in the treatment and prevention of infection in minor wounds, cuts, small burns, abrasions, and other infected skin conditions, and pre-/post-surgical skin preparation. Betadine 10% Solution is for external use only. You should always use it exactly as your doctor has told you. The affected area should be clean and dry before applying. Wash your hands thoroughly before and after applying. Use it regularly to get the most benefit from it. Do not use more than you need, as it will not clear your condition faster, and some side effects may be increased. You can help this medication work better by keeping the affected areas clean.Betadine 10% Solution is generally safe when used in the right dose and duration. Rarely, skin reactions may occur (e.g., which can appear in the form of pruritus, erythema, small blisters, or similar manifestations). Consult your doctor if you experience any side effects that persist or worsen. Avoid direct contact with your eyes. In case of direct contact, wash your eyes with plenty of water. If you have thyroid disease, kidney problems, are pregnant or breastfeeding, or need to treat a large area, talk to your doctor before use.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Betadine SolutionIn Treatment and prevention of Wound infectionBetadine 10% Solution is a versatile antiseptic that is used for the treatment and prevention of infection. Betadine 10% Solution kills and prevents the growth of infection-causing microbes, thereby preventing abrasions, cuts, and wounds, or any break in the skin from getting infected. The antiseptic effect is caused by the slow release of iodine. Keep the affected area clean and use the medicine as prescribed by your doctor.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/betnesol-tablet-70138,Betnesol Tablet,Betamethasone (0.5mg),GlaxoSmithKline Pharmaceuticals Limited,Rs. 15.7,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBetnesol Tablet is a steroid. It is used in the treatment of inflammation, severe allergies, and flare-ups of ongoing illnesses. It is also used to treat many other medical problems that require either reduction of inflammation or suppression of the immune system. Betnesol Tablet may be taken with or without food. It should be taken exactly as prescribed by your doctor. Your doctor will decide the dose and how often you should take them. You should take this medicine regularly to get the most benefit from it. Do not stop taking the medicine even if you feel better unless the doctor tells you so.Using the medicine may cause few common side effects such as a reduction in bone density and an upset stomach. Let your doctor know if any of these side effects bother you. If this medicine is used for a long time, you may have to get regular tests to check your bone density.Before using this medicine, inform your doctor if you are allergic to any medicine or have liver problems. This medicine is not recommended during pregnancy. Pregnant and breastfeeding mothers should consult with their doctors before using the medicine.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Betnesol TabletIn Treatment of Allergic conditionsBetnesol Tablet is used to treat many different inflammatories and allergic conditions including arthritis, lupus, psoriasis, ulcerative colitis, and conditions that affect the skin, blood, eyes, lungs, stomach, and nervous system. It works by lowering your immune system’s response to these conditions and prevents the release of substances in the body that cause inflammation. It helps relieve symptoms such as swelling, pain, itching, and other allergic-type reactions. If you are not sure why you are being given this medicine, ask your doctor.This medicine is given orally (by mouth). You should always take it as it has been prescribed for you. Do not stop taking it without your doctor’s advice. This can cause unpleasant withdrawal symptoms. Because this medicine weakens your immune system, you should avoid being near people who are ill or have infections.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bleocip-15iu-injection-168482,Bleocip 15IU Injection,Bleomycin (15IU),Cipla Ltd,,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBleocip 15IU Injection is a medicine used for treatment of cancer in various parts of the body such as cervical, cancer of the mouth, nasopharynx and paranasal sinuses, larynx, esophagus, and skin.  It works by interfering with the growth of cancer cells, which are eventually destroyed. Bleocip 15IU Injection may be used alone or with other medicines as part of combination therapy. It is given under the supervision of a healthcare professional and should not be self-administered. Your doctor will decide what dose is necessary and how often you need to take it. This will depend on what you are being treated for and may change from time to time. You should take it exactly as your doctor has advised. Taking it in the wrong way or taking too much can cause very serious side effects. It may take several weeks or months for you to see or feel the benefits but do not stop taking it unless your doctor tells you to. You should avoid drinking alcohol as it may increase your risk of liver damage.The most common side effects of this medicine include fever, loss of appetite, loss of hair, weight loss, nausea, inflammation of the lungs (interstitial pneumonia), shortness of breath or cough. If they do not go away or get worse, tell your doctor. There may be ways of preventing or reducing these effects. It is very strong medicine and some people may develop serious side effects while taking it. This medicine may lower your ability to fight infections and lead to problems with your blood, liver or kidneys. Your doctor will advise you regular blood tests to check for these.Before taking it, tell your doctor if you have stomach, liver, or kidney problems or are taking any medicines to treat infections. Many other medicines can affect, or be affected by, this medicine so let your doctor know all medications you are using. This medicine is not recommended during pregnancy or while breastfeeding. It may harm your baby. You and your partner should avoid becoming pregnant or fathering a child for several months after your treatment with it has stopped. Your doctor may perform several tests such as blood tests, X-rays and physical examinations both before and during treatment with this medicine.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bleocip InjectionIn Cervical cancerBleocip 15IU Injection is an anti-cancer medicine that is used to kill cancerous cells in various kinds of cancer such as cervical cancer, cancer of mouth, nasopharynx and paranasal sinuses, larynx, oesophagus and skin cancer. It may be given alone or in combination with other medicines. It has a lot of side effects and you must discuss the risks and benefits with your doctor before starting treatment with this medicine. You should avoid drinking alcohol while having this treatment and drink plenty of water to stay hydrated.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/brozeet-ls-syrup-234867,,,,,,,,,,,,,,,Failed after 3 attempts
https://www.1mg.com/drugs/broclear-tablet-323782,Broclear Tablet,Acebrophylline (100mg) + Acetylcysteine (600mg),Intas Pharmaceuticals Ltd,Rs. 225,"{""Alcohol"": ""CAUTION"", ""Pregnancy"": ""CAUTION"", ""Breast feeding"": ""CAUTION"", ""Driving"": ""CAUTION"", ""Kidney"": ""CAUTION"", ""Liver"": ""CAUTION""}",{},[],"Product introductionBroclear Tablet is used to treat and prevent asthma, symptoms of chronic obstructive pulmonary disorder, bronchitis, and complications of pulmonary cystic fibrosis. It helps relax the muscles of the air passages, thereby making it easier to breathe. Broclear Tablet is taken with or without food in a dose and duration as advised by the doctor. The dose you are given will depend on your condition and how you respond to the medicine. You should keep taking this medicine for as long as your doctor recommends. If you stop treatment too early your symptoms may come back and your condition may worsen. Let your healthcare team know about all other medications you are taking as some may affect, or be affected by this medicine.There is limited data on the side effects of Broclear Tablet. Let your doctor know if you experience any symptoms that bother you or worsen while taking the medication. They may be able to suggest ways to treat or manage the side effects.Before you start Broclear Tablet, let your doctor know if you have any medical conditions. Inform your doctor about all the medications you are taking, as some medicines may interact with Broclear Tablet. Pregnant or breastfeeding women should consult their doctor before taking Broclear Tablet to ensure safety.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Broclear TabletIn Treatment and prevention of AsthmaBroclear Tablet helps prevent the onset of an asthma attack if it is taken before exercise or exposure to some “triggers.” These “triggers” may include house dust, pollen, pets, and cigarette smoke. This medicine relaxes the muscles of your airways, which makes it easier for air to get in and out. It will, therefore, allow you to exercise more freely without worrying about getting symptoms such as wheezing, coughing, and shortness of breath. This enables you to live more freely without worrying so much about things that set off your symptoms.In Treatment of Chronic obstructive pulmonary disease (COPD)Broclear Tablet is a combination of two medicines that help the airways in your lungs stay open. They work by relaxing the muscles of these airways. This makes it easier for air to get in and out. This medicine also loosens thick mucus, making it easier to cough out. It will relieve symptoms such as tightness in your chest, shortness of breath, wheezing, and coughing, and help you carry out your daily activities more efficiently. This medicine is safe and effective. It usually starts to work within a few minutes, and the effects can last several hours. Please take it as prescribed by the doctor. Do not stop using it unless your doctor advises you to do so.In Treatment of BronchitisIn patients with bronchitis, Broclear Tablet helps improve breathing by reducing the thickness of mucus in the airways. This makes it easier to clear the mucus and reduces coughing. It also helps relax the airways, reducing inflammation and easing breathlessness. When taken in the right dose and duration, it improves overall lung function, helping patients breathe more easily and comfortably. As a result, it improves the quality of life by allowing patients with bronchitis to carry out daily activities with less discomfort and fewer interruptions from respiratory symptoms.In Pulmonary complications of Cystic fibrosisBroclear Tablet supports respiratory health, helps improve lung function by reducing mucus build-up and making breathing easier, and relieves persistent symptoms like coughing and breathlessness. Broclear Tablet helps manage the symptoms and reduces the risk of infections. When taken as prescribed by the doctor, it makes daily life easier for those with cystic fibrosis by improving overall lung health and quality of life.show moreshow less",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],User feedback,
https://www.1mg.com/drugs/bdpalbo-125mg-capsule-830617,Bdpalbo 125mg Capsule,Palbociclib (125mg),BDR Pharmaceuticals Internationals Pvt,,"{""Alcohol"": ""CONSULT YOUR DOCTOR"", ""Pregnancy"": ""CONSULT YOUR DOCTOR"", ""Breast feeding"": ""CONSULT YOUR DOCTOR"", ""Driving"": ""CONSULT YOUR DOCTOR"", ""Kidney"": ""CONSULT YOUR DOCTOR"", ""Liver"": ""CONSULT YOUR DOCTOR""}",{},[],"Product introductionBdpalbo 125mg Capsule is used to treat patients with certain types of breast cancer (estrogen receptor-positive, human epidermal growth factor receptor 2-negative) which have spread to other organs. It is given together with hormonal anticancer therapies. Bdpalbo 125mg Capsule should be taken with food, but try to have it at the same time every day to get the most benefits.  Your doctor will decide what dose is necessary and how often you need to take it. This will depend on what you are being treated for and may change from time to time. You should take it exactly as your doctor has advised. Taking it in the wrong way or taking too much can cause very serious side effects. It may take several weeks or months for you to see or feel the benefits but do not stop taking it unless your doctor tells you to.Some common side effects of this medicine include fatigue, hair loss, rash, vomiting, and diarrhea. This medicine may reduce the number of blood cells (decrease red blood and white blood cells) in your blood, thereby, increasing the susceptibility to infections. It is better to inform your doctor if you notice symptoms of infection like fever, chills, and weakness, bleeding or bruising and nose bleed. It might also cause dizziness if it happens avoid driving or attention-seeking activities.Before taking it, tell your doctor if you have heart disease, liver, or kidney problems or are taking any medicines to treat infections. Many other medicines can affect, or be affected by, this medicine so let your healthcare team know all medications you are using. This medicine is not recommended during pregnancy or while breastfeeding. The use of effective contraception by both males and females during treatment is important to avoid pregnancy.",How drug works,Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,"Benefits of Bdpalbo CapsuleIn Breast cancerBreast cancer occurs when abnormal cells in the breast grow uncontrollably and can spread to surrounding tissues or other parts of the body. Bdpalbo 125mg Capsule helps slow the growth and division of cancer cells, allowing healthy cells more time to recover. This supports better disease control, helps manage symptoms, and can improve treatment outcomes when used as part of a prescribed cancer therapy plan.",Medicines | Lab TestsSAFE | Consult Doctors | Cancer Care | Ayurveda | Partnerships | Care Plan,[],,
